BorrCity,BorrState,BorrZip,CDC_Name,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,subpgmdesc,NaicsCode,ProjectState,BusinessType,GrossChargeOffAmount,Default?
262,0,264,114,110,0,0,0,0,,19900410,1990,0,0,0,0,1,0.0,False
263,26,265,90,89,25,73,0,0,,19900410,1990,0,0,87,26,0,0.0,True
264,27,266,104,101,32,85,0,0,,19900410,1990,0,0,34,27,1,0.0,False
265,14,267,115,111,0,95,0,0,,19900411,1990,0,0,0,14,1,0.0,False
266,14,268,114,110,0,96,0,0,,19900411,1990,0,0,0,14,1,0.0,False
267,4,269,4,4,4,4,0,0,,19900411,1990,0,0,0,4,1,0.0,False
133,34,161,57,56,31,49,0,0,,19900412,1990,0,0,0,34,2,0.0,False
268,36,270,82,80,34,66,0,0,,19900412,1990,0,0,88,36,1,0.0,False
269,32,10,116,112,29,0,0,0,,19900412,1990,0,0,0,32,2,0.0,True
219,5,243,44,44,5,39,0,0,,19900412,1990,0,0,89,5,1,0.0,False
270,22,271,16,34,21,30,0,0,,19900412,1990,0,0,0,22,2,0.0,False
271,26,272,90,89,25,73,0,0,,19900412,1990,0,0,0,26,1,0.0,False
95,33,10,56,55,30,0,0,0,,19900412,1990,0,0,80,33,1,0.0,False
272,37,273,78,76,35,62,0,0,,19900413,1990,0,0,0,37,1,0.0,False
273,3,274,69,67,3,56,0,0,,19900413,1990,0,0,0,3,1,0.0,False
274,38,275,83,81,36,67,0,0,,19900413,1990,0,0,0,38,1,0.0,False
275,34,276,57,56,31,49,0,0,,19900416,1990,0,0,90,34,1,0.0,False
276,33,10,117,113,30,0,0,0,,19900416,1990,0,0,0,33,1,0.0,False
124,19,10,71,69,18,0,0,0,,19900416,1990,0,0,0,19,1,0.0,False
277,12,277,94,14,12,76,0,0,,19900416,1990,0,0,0,12,0,0.0,False
243,1,245,19,19,1,17,0,0,,19900416,1990,0,0,0,1,1,0.0,True
278,11,278,13,13,11,12,0,0,,19900417,1990,0,0,91,11,1,0.0,False
39,1,279,1,1,1,1,0,0,,19900417,1990,0,0,0,1,2,0.0,False
279,1,280,1,1,1,1,0,0,,19900417,1990,0,0,0,1,1,0.0,False
216,4,212,4,4,4,4,0,0,,19900418,1990,0,0,18,4,1,0.0,False
95,33,10,56,55,30,0,0,0,,19900418,1990,0,0,92,33,2,0.0,False
95,33,10,16,16,13,0,0,0,,19900418,1990,0,0,92,33,1,0.0,False
280,17,281,25,25,16,24,0,0,,19900419,1990,0,0,0,17,1,0.0,False
281,1,282,19,19,1,17,0,0,,19900419,1990,0,0,10,1,1,0.0,False
282,9,283,27,27,9,25,0,0,,19900419,1990,0,0,0,9,1,0.0,False
283,1,284,1,1,1,1,0,0,,19900419,1990,0,0,0,1,1,0.0,False
279,1,280,1,1,1,1,0,0,,19900419,1990,0,0,0,1,1,0.0,False
284,19,10,28,28,18,0,0,0,,19900420,1990,0,0,0,19,1,0.0,True
285,19,10,66,64,18,0,0,0,,19900420,1990,0,0,46,19,1,0.0,False
286,24,285,118,114,23,97,0,0,,19900420,1990,0,0,93,24,1,0.0,False
287,5,286,5,5,5,5,0,0,,19900420,1990,0,0,0,5,1,0.0,False
288,9,287,27,27,9,25,0,0,,19900420,1990,0,0,94,9,2,0.0,False
289,24,10,35,36,23,32,0,0,,19900420,1990,0,0,0,24,1,0.0,True
252,1,288,119,36,23,0,0,0,,19900420,1990,0,0,0,1,1,0.0,True
177,14,289,120,88,0,98,0,0,,19900423,1990,0,0,0,14,1,0.0,True
290,0,290,121,115,14,99,0,0,,19900423,1990,0,0,95,0,1,0.0,False
75,1,74,51,50,1,44,0,0,,19900423,1990,0,0,0,1,1,0.0,False
180,29,291,92,91,27,75,0,0,,19900424,1990,0,0,0,29,1,0.0,False
291,5,292,122,116,44,0,0,0,,19900424,1990,0,0,0,5,1,0.0,True
292,27,293,104,101,32,85,0,0,,19900424,1990,0,0,96,27,1,0.0,False
293,1,294,119,36,23,0,0,0,,19900424,1990,0,0,97,1,0,0.0,True
164,39,295,123,117,37,100,0,0,,19900424,1990,0,0,33,39,1,0.0,False
294,36,296,16,16,13,0,0,0,,19900424,1990,0,0,0,36,1,0.0,False
266,14,297,114,110,0,96,0,0,,19900424,1990,0,0,0,14,1,0.0,False
295,19,10,61,59,18,0,0,0,,19900424,1990,0,0,93,19,2,0.0,False
20,4,22,4,4,4,4,0,0,,19900425,1990,0,0,0,4,1,0.0,False
296,44,298,124,118,45,101,0,0,,19900425,1990,0,0,67,44,1,0.0,False
297,19,10,61,59,18,0,0,0,,19900425,1990,0,0,0,19,1,0.0,True
103,19,10,61,59,18,0,0,0,,19900425,1990,0,0,0,19,1,0.0,True
298,1,299,55,54,1,48,0,0,,19900425,1990,0,0,0,1,1,0.0,False
299,1,300,119,36,23,0,0,0,,19900425,1990,0,0,0,1,1,0.0,False
300,40,301,86,85,38,70,0,0,,19900425,1990,0,0,0,40,1,0.0,False
259,34,302,57,56,31,49,0,0,,19900426,1990,0,0,77,34,1,0.0,False
207,34,303,102,98,31,83,0,0,,19900426,1990,0,0,0,34,1,0.0,False
301,28,304,125,119,26,47,0,0,,19900426,1990,0,0,0,28,1,0.0,False
302,1,305,126,120,1,102,0,0,,19900426,1990,0,0,0,1,1,0.0,False
12,10,306,12,12,10,11,0,0,,19900426,1990,0,0,0,10,1,0.0,False
303,14,307,89,88,0,72,0,0,,19900426,1990,0,0,30,14,1,0.0,False
304,14,308,11,22,0,21,0,0,,19900426,1990,0,0,0,14,1,0.0,False
305,17,309,25,25,16,24,0,0,,19900426,1990,0,0,46,17,1,0.0,False
0,14,10,127,29,14,0,0,0,,19900426,1990,0,0,0,0,0,0.0,False
306,6,310,50,49,6,43,0,0,,19900427,1990,0,0,0,6,1,0.0,False
5,5,311,5,5,5,5,0,0,,19900427,1990,0,0,98,5,1,0.0,False
207,34,312,102,98,31,83,0,0,,19900427,1990,0,0,99,34,0,0.0,False
185,12,183,94,14,12,76,0,0,,19900427,1990,0,0,0,12,1,0.0,False
307,1,313,128,121,1,103,0,0,,19900427,1990,0,0,59,1,1,0.0,True
308,12,314,94,14,12,76,0,0,,19900430,1990,0,0,0,12,1,0.0,False
309,28,315,64,62,26,54,0,0,,19900430,1990,0,0,100,28,1,0.0,False
310,6,316,50,49,6,43,0,0,,19900430,1990,0,0,0,6,1,0.0,False
14,12,15,14,14,12,13,0,0,,19900430,1990,0,0,0,12,1,0.0,False
185,12,183,94,14,12,76,0,0,,19900430,1990,0,0,0,12,1,0.0,False
311,33,10,129,55,30,0,0,0,,19900501,1990,0,0,0,33,1,0.0,False
312,1,317,119,36,23,0,0,0,,19900501,1990,0,0,46,1,1,0.0,False
313,0,318,17,17,14,15,0,0,,19900501,1990,0,0,0,0,1,0.0,False
314,37,319,16,16,13,0,0,0,,19900501,1990,0,0,101,37,1,0.0,False
5,5,320,5,5,5,5,0,0,,19900502,1990,0,0,0,5,1,0.0,False
315,7,321,8,8,7,8,0,0,,19900502,1990,0,0,30,7,1,0.0,False
5,5,322,5,5,5,5,0,0,,19900502,1990,0,0,69,5,1,0.0,False
316,9,323,130,103,9,87,0,0,,19900502,1990,0,0,0,9,1,0.0,False
49,1,324,40,41,1,35,0,0,,19900502,1990,0,0,0,1,1,0.0,False
317,36,325,131,122,34,104,0,0,,19900502,1990,0,0,0,36,1,0.0,False
318,26,326,41,42,25,36,0,0,,19900502,1990,0,0,0,26,1,0.0,False
319,3,327,132,123,0,0,0,0,,19900503,1990,0,0,48,3,1,0.0,False
133,34,328,57,56,31,49,0,0,,19900503,1990,0,0,0,34,1,0.0,False
320,34,329,57,56,31,49,0,0,,19900503,1990,0,0,0,34,2,0.0,False
321,29,330,45,45,27,40,0,0,,19900503,1990,0,0,67,29,1,0.0,False
12,10,331,12,12,10,11,0,0,,19900503,1990,0,0,0,10,1,0.0,False
322,29,332,45,45,27,40,0,0,,19900503,1990,0,0,0,29,1,0.0,False
323,7,333,8,8,7,8,0,0,,19900503,1990,0,0,74,7,0,0.0,False
324,14,334,133,124,0,105,0,0,,19900503,1990,0,0,0,14,0,0.0,False
325,1,335,18,18,1,16,0,0,,19900504,1990,0,0,0,1,1,0.0,False
326,5,336,70,68,5,57,0,0,,19900504,1990,0,0,102,5,1,0.0,False
327,45,10,134,125,46,0,0,0,,19900504,1990,0,0,18,45,1,0.0,False
328,3,337,16,16,13,0,0,0,,19900507,1990,0,0,46,3,1,0.0,False
194,24,338,35,36,23,32,0,0,,19900507,1990,0,0,103,24,1,0.0,False
329,19,10,38,39,18,0,0,0,,19900507,1990,0,0,0,19,1,0.0,False
170,1,169,135,126,1,106,0,0,,19900507,1990,0,0,0,1,1,0.0,False
330,31,10,96,94,41,0,0,0,,19900508,1990,0,0,0,31,1,0.0,False
209,32,10,16,16,13,0,0,0,,19900508,1990,0,0,0,32,1,0.0,True
331,33,10,16,127,30,0,0,0,,19900508,1990,0,0,104,33,1,0.0,False
332,18,10,136,128,17,0,0,0,,19900508,1990,0,0,0,18,1,0.0,False
333,32,10,116,112,29,0,0,0,,19900509,1990,0,0,0,32,2,0.0,True
334,9,339,106,103,9,87,0,0,,19900509,1990,0,0,0,9,2,0.0,False
335,5,340,79,77,5,63,0,0,,19900509,1990,0,0,30,5,1,0.0,False
216,4,212,4,4,4,4,0,0,,19900509,1990,0,0,30,4,0,0.0,False
336,33,10,137,129,30,0,0,0,,19900509,1990,0,0,0,33,1,0.0,False
154,20,341,30,30,19,27,0,0,,19900509,1990,0,0,46,20,1,0.0,False
177,14,289,120,88,0,98,0,0,,19900509,1990,0,0,0,14,1,0.0,False
337,1,342,62,60,1,52,0,0,,19900510,1990,0,0,0,1,1,0.0,False
88,1,163,1,1,1,1,0,0,,19900510,1990,0,0,0,1,1,0.0,False
338,5,343,70,68,5,57,0,0,,19900510,1990,0,0,105,5,1,0.0,False
339,1,344,55,54,1,48,0,0,,19900510,1990,0,0,0,1,1,0.0,False
340,20,345,30,30,19,27,0,0,,19900510,1990,0,0,106,20,1,0.0,False
223,11,346,13,13,11,12,0,0,,19900510,1990,0,0,0,11,1,0.0,False
341,0,347,138,130,14,107,0,0,,19900510,1990,0,0,0,0,1,0.0,False
342,1,348,63,61,1,53,0,0,,19900510,1990,0,0,22,1,1,0.0,False
73,12,349,14,14,12,13,0,0,,19900510,1990,0,0,103,12,2,0.0,False
28,2,350,24,24,2,23,0,0,,19900511,1990,0,0,0,2,0,0.0,False
343,29,351,139,131,27,108,0,0,,19900511,1990,0,0,0,29,1,0.0,False
223,11,218,13,13,11,12,0,0,,19900511,1990,0,0,29,11,1,0.0,False
200,11,352,13,13,11,12,0,0,,19900511,1990,0,0,0,11,1,0.0,False
184,26,182,41,42,25,36,0,0,,19900511,1990,0,0,0,26,1,0.0,False
344,9,353,27,27,9,25,0,0,,19900511,1990,0,0,0,9,1,0.0,False
345,9,354,53,52,9,46,0,0,,19900511,1990,0,0,0,9,1,0.0,False
346,33,10,16,16,13,0,0,0,,19900511,1990,0,0,0,33,0,0.0,False
347,4,355,4,4,4,4,0,0,,19900511,1990,0,0,0,4,0,0.0,False
348,1,356,15,15,1,14,0,0,,19900514,1990,0,0,0,1,1,0.0,True
349,1,357,15,15,1,14,0,0,,19900514,1990,0,0,0,1,1,0.0,False
350,2,358,46,24,2,41,0,0,,19900514,1990,0,0,0,2,1,0.0,False
35,17,359,42,31,16,37,0,0,,19900514,1990,0,0,86,17,1,0.0,True
351,17,360,25,25,16,24,0,0,,19900514,1990,0,0,0,17,0,0.0,False
352,11,361,13,13,11,12,0,0,,19900514,1990,0,0,0,11,1,0.0,False
353,19,10,61,59,18,0,0,0,,19900514,1990,0,0,18,19,1,0.0,False
309,28,315,64,62,26,54,0,0,,19900514,1990,0,0,0,28,0,0.0,False
35,17,362,31,31,16,28,0,0,,19900514,1990,0,0,30,17,1,0.0,False
131,5,129,5,5,5,5,0,0,,19900514,1990,0,0,0,5,1,0.0,False
354,1,363,97,72,1,78,0,0,,19900515,1990,0,0,0,1,1,0.0,False
355,30,364,47,46,28,42,0,0,,19900516,1990,0,0,102,30,1,0.0,False
356,13,10,91,90,39,74,0,0,,19900516,1990,0,0,0,13,1,0.0,False
357,5,365,109,106,5,90,0,0,,19900516,1990,0,0,0,5,1,0.0,False
358,26,366,41,42,25,36,0,0,,19900516,1990,0,0,46,26,0,0.0,False
359,43,367,42,31,16,0,0,0,,19900516,1990,0,0,0,17,1,0.0,False
360,33,10,140,132,30,0,0,0,,19900517,1990,0,0,107,33,0,0.0,False
209,14,206,22,0,0,20,0,0,,19900517,1990,0,0,102,14,1,0.0,False
177,14,368,89,88,0,72,0,0,,19900517,1990,0,0,0,14,1,0.0,False
73,12,369,14,14,12,13,0,0,,19900517,1990,0,0,108,12,2,0.0,False
277,12,370,94,14,12,76,0,0,,19900517,1990,0,0,16,12,1,0.0,True
361,11,371,141,133,11,109,0,0,,19900518,1990,0,0,0,11,2,0.0,False
362,1,372,18,18,1,16,0,0,,19900518,1990,0,0,0,1,1,0.0,False
239,5,373,109,106,5,90,0,0,,19900518,1990,0,0,109,5,1,0.0,False
363,44,374,87,134,45,110,0,0,,19900518,1990,0,0,0,44,1,0.0,False
364,36,375,108,105,34,89,0,0,,19900518,1990,0,0,92,36,1,0.0,False
293,1,376,55,54,1,48,0,0,,19900518,1990,0,0,0,1,1,0.0,False
365,14,377,22,0,0,20,0,0,,19900518,1990,0,0,0,14,1,0.0,False
366,24,378,35,36,23,32,0,0,,19900518,1990,0,0,0,24,1,0.0,False
5,41,379,95,93,40,77,0,0,,19900518,1990,0,0,0,41,0,0.0,False
5,5,6,5,5,5,5,0,0,,19900521,1990,0,0,0,5,1,0.0,False
367,5,380,44,44,5,39,0,0,,19900521,1990,0,0,0,5,1,0.0,False
95,33,10,16,16,13,0,0,0,,19900521,1990,0,0,110,33,1,0.0,False
219,5,381,44,44,5,39,0,0,,19900521,1990,0,0,10,5,1,0.0,False
219,5,382,44,44,5,39,0,0,,19900521,1990,0,0,4,5,1,0.0,False
368,3,383,3,3,3,3,0,0,,19900521,1990,0,0,0,3,1,0.0,False
369,14,384,22,0,0,20,0,0,,19900521,1990,0,0,0,14,1,0.0,False
12,10,120,12,12,10,11,0,0,,19900522,1990,0,0,0,10,0,0.0,False
5,5,385,5,5,5,5,0,0,,19900522,1990,0,0,46,5,0,0.0,False
16,13,386,91,90,39,74,0,0,,19900522,1990,0,0,0,13,1,0.0,False
219,5,387,44,44,5,39,0,0,,19900522,1990,0,0,0,5,1,0.0,False
370,14,388,89,88,0,72,0,0,,19900522,1990,0,0,0,14,1,0.0,False
371,28,389,43,43,26,38,0,0,,19900522,1990,0,0,111,28,0,0.0,False
372,32,10,49,48,29,0,0,0,,19900523,1990,0,0,19,32,0,0.0,True
373,0,390,142,135,14,111,0,0,,19900523,1990,0,0,0,0,1,0.0,False
374,7,391,16,16,13,0,0,0,,19900523,1990,0,0,46,7,1,0.0,True
375,0,392,143,136,14,112,0,0,,19900523,1990,0,0,47,0,1,0.0,False
50,33,10,117,113,30,0,0,0,,19900523,1990,0,0,112,33,1,0.0,False
376,1,393,55,54,1,48,0,0,,19900524,1990,0,0,0,1,1,0.0,False
237,1,261,1,1,1,1,0,0,,19900524,1990,0,0,0,1,1,0.0,False
377,7,394,8,8,7,8,0,0,,19900525,1990,0,0,43,7,1,0.0,False
378,2,395,46,24,2,41,0,0,,19900525,1990,0,0,0,2,1,0.0,False
379,5,396,16,137,47,0,0,0,,19900525,1990,0,0,113,5,1,0.0,False
145,28,141,64,62,26,54,0,0,,19900525,1990,0,0,0,28,1,93434.0,True
39,1,279,1,1,1,1,0,0,,19900525,1990,0,0,0,1,1,0.0,False
380,2,397,46,24,2,41,0,0,,19900529,1990,0,0,0,2,1,0.0,False
5,5,398,5,5,5,5,0,0,,19900529,1990,0,0,0,5,1,0.0,False
217,12,399,94,14,12,76,0,0,,19900529,1990,0,0,0,12,1,0.0,False
381,1,400,1,1,1,1,0,0,,19900529,1990,0,0,83,1,1,0.0,False
382,15,401,144,138,43,113,0,0,,19900529,1990,0,0,0,15,1,0.0,True
358,26,402,41,42,25,36,0,0,,19900529,1990,0,0,0,26,1,0.0,False
383,1,403,21,21,1,19,0,0,,19900529,1990,0,0,18,1,1,0.0,False
384,36,404,76,74,34,61,0,0,,19900530,1990,0,0,0,36,1,0.0,False
27,16,30,23,23,15,22,0,0,,19900530,1990,0,0,0,16,1,0.0,False
176,31,10,145,139,41,0,0,0,,19900530,1990,0,0,0,31,1,0.0,False
385,4,405,4,4,4,4,0,0,,19900530,1990,0,0,0,4,1,0.0,False
28,2,406,24,24,2,23,0,0,,19900530,1990,0,0,60,2,0,0.0,False
386,11,407,13,13,11,12,0,0,,19900531,1990,0,0,99,11,0,0.0,False
387,13,408,91,90,39,74,0,0,,19900531,1990,0,0,0,13,1,0.0,False
388,11,409,13,13,11,12,0,0,,19900531,1990,0,0,18,11,1,0.0,False
39,1,410,1,1,1,1,0,0,,19900531,1990,0,0,114,1,1,0.0,False
389,7,411,8,8,7,8,0,0,,19900531,1990,0,0,0,7,1,0.0,False
176,31,10,145,139,41,0,0,0,,19900531,1990,0,0,0,31,1,0.0,False
194,24,412,100,36,23,81,0,0,,19900531,1990,0,0,115,24,1,0.0,True
371,28,413,43,43,26,38,0,0,,19900531,1990,0,0,0,28,0,0.0,True
390,9,414,146,140,9,114,0,0,,19900531,1990,0,0,0,9,1,0.0,False
391,1,415,15,15,1,14,0,0,,19900531,1990,0,0,116,1,1,0.0,False
392,1,416,147,118,1,115,0,0,,19900601,1990,0,0,0,1,1,0.0,False
180,29,10,92,91,27,75,0,0,,19900601,1990,0,0,0,29,1,0.0,False
374,7,391,16,16,13,0,0,0,,19900601,1990,0,0,0,7,0,0.0,False
20,4,417,4,4,4,4,0,0,,19900601,1990,0,0,0,46,0,0.0,False
393,46,418,16,16,13,0,0,0,,19900601,1990,0,0,0,47,1,0.0,True
180,29,419,92,91,27,75,0,0,,19900601,1990,0,0,6,29,1,0.0,False
394,33,10,148,141,30,0,0,0,,19900601,1990,0,0,0,33,1,0.0,False
35,17,420,31,31,16,28,0,0,,19900604,1990,0,0,67,17,1,0.0,False
395,7,421,33,33,7,29,0,0,,19900606,1990,0,0,0,7,1,0.0,False
396,31,10,145,139,41,0,0,0,,19900606,1990,0,0,0,31,1,0.0,False
207,34,204,102,98,31,83,0,0,,19900606,1990,0,0,28,34,1,0.0,False
397,14,422,11,22,0,21,0,0,,19900606,1990,0,0,0,14,1,0.0,True
277,12,370,94,14,12,76,0,0,,19900606,1990,0,0,39,12,1,0.0,False
398,1,423,62,60,1,52,0,0,,19900606,1990,0,0,0,1,1,0.0,False
399,1,424,1,1,1,1,0,0,,19900606,1990,0,0,18,1,1,0.0,False
400,0,425,149,142,14,116,0,0,,19900607,1990,0,0,117,0,1,0.0,False
401,29,426,45,45,27,40,0,0,,19900607,1990,0,0,0,29,1,0.0,False
180,29,427,92,91,27,75,0,0,,19900607,1990,0,0,45,29,1,0.0,False
402,19,10,77,75,18,0,0,0,,19900607,1990,0,0,0,19,0,0.0,False
403,34,428,102,98,31,83,0,0,,19900607,1990,0,0,0,34,2,0.0,False
12,10,306,12,12,10,11,0,0,,19900607,1990,0,0,10,10,1,0.0,False
404,44,429,124,118,45,101,0,0,,19900607,1990,0,0,43,44,1,0.0,False
405,33,10,85,84,30,0,0,0,,19900607,1990,0,0,74,33,0,0.0,False
406,14,430,22,0,0,20,0,0,,19900608,1990,0,0,0,14,1,0.0,False
337,1,431,62,60,1,52,0,0,,19900608,1990,0,0,69,1,1,0.0,False
407,11,432,13,13,11,12,0,0,,19900608,1990,0,0,118,11,1,0.0,False
342,1,433,63,61,1,53,0,0,,19900608,1990,0,0,0,1,1,0.0,False
28,2,434,24,24,2,23,0,0,,19900608,1990,0,0,93,2,0,0.0,False
408,44,435,87,134,45,110,0,0,,19900608,1990,0,0,0,44,1,0.0,False
219,5,436,44,44,5,39,0,0,,19900608,1990,0,0,0,5,1,0.0,False
409,9,437,106,103,9,87,0,0,,19900611,1990,0,0,0,9,1,0.0,False
100,34,438,57,56,31,49,0,0,,19900611,1990,0,0,28,34,1,0.0,False
410,36,439,131,122,34,104,0,0,,19900611,1990,0,0,28,36,1,0.0,False
411,14,440,22,0,0,20,0,0,,19900611,1990,0,0,72,14,0,0.0,False
412,28,441,150,43,26,117,0,0,,19900612,1990,0,0,46,28,2,0.0,False
209,14,206,22,0,0,20,0,0,,19900612,1990,0,0,0,14,2,0.0,False
413,17,442,25,25,16,24,0,0,,19900612,1990,0,0,109,17,1,0.0,True
414,24,443,100,36,23,81,0,0,,19900612,1990,0,0,0,24,2,0.0,False
4,4,444,4,4,4,4,0,0,,19900612,1990,0,0,14,4,1,0.0,False
415,13,445,16,16,13,0,0,0,,19900612,1990,0,0,0,6,2,0.0,False
416,1,169,15,15,1,14,0,0,,19900612,1990,0,0,0,1,1,0.0,False
205,34,202,57,56,31,49,0,0,,19900612,1990,0,0,0,34,0,0.0,False
358,26,366,41,42,25,36,0,0,,19900613,1990,0,0,119,26,1,0.0,False
361,1,446,147,118,1,115,0,0,,19900613,1990,0,0,0,1,2,0.0,False
417,9,447,53,52,9,46,0,0,,19900613,1990,0,0,120,9,1,0.0,False
43,21,10,32,32,20,0,0,0,,19900613,1990,0,0,68,21,1,0.0,False
5,5,448,5,5,5,5,0,0,,19900614,1990,0,0,0,5,1,0.0,False
147,4,449,4,4,4,4,0,0,,19900614,1990,0,0,0,4,1,0.0,False
371,28,450,43,43,26,38,0,0,,19900614,1990,0,0,0,28,2,0.0,True
28,2,451,24,24,2,23,0,0,,19900615,1990,0,0,0,2,0,0.0,False
418,39,452,11,82,37,68,0,0,,19900615,1990,0,0,0,39,1,0.0,False
223,11,218,13,13,11,12,0,0,,19900615,1990,0,0,121,11,1,0.0,True
419,20,453,30,30,19,27,0,0,,19900615,1990,0,0,0,20,1,0.0,False
69,11,454,13,13,11,12,0,0,,19900615,1990,0,0,0,11,1,0.0,False
162,11,158,13,13,11,12,0,0,,19900615,1990,0,0,10,11,0,0.0,False
420,5,455,151,143,5,118,0,0,,19900618,1990,0,0,122,5,1,0.0,False
421,14,308,11,22,0,21,0,0,,19900618,1990,0,0,123,14,1,0.0,False
422,3,456,16,16,13,0,0,0,,19900618,1990,0,0,0,3,1,0.0,False
423,1,457,62,60,1,52,0,0,,19900618,1990,0,0,0,1,1,0.0,False
424,1,458,152,144,1,119,0,0,,19900618,1990,0,0,30,1,0,0.0,False
279,1,280,1,1,1,1,0,0,,19900618,1990,0,0,0,1,1,0.0,False
425,36,459,131,122,34,104,0,0,,19900618,1990,0,0,23,36,1,0.0,False
32,19,10,38,39,18,0,0,0,,19900618,1990,0,0,0,19,0,0.0,False
391,5,460,5,5,5,5,0,0,,19900618,1990,0,0,55,5,1,0.0,False
173,40,461,86,85,38,70,0,0,,19900618,1990,0,0,0,40,1,0.0,False
6,5,462,6,6,5,6,0,0,,19900619,1990,0,0,0,5,1,0.0,False
426,29,463,45,45,27,40,0,0,,19900620,1990,0,0,0,29,1,0.0,False
427,26,464,41,42,25,36,0,0,,19900620,1990,0,0,0,26,2,0.0,False
428,2,465,46,24,2,41,0,0,,19900620,1990,0,0,0,2,1,0.0,False
6,5,466,54,6,5,6,0,0,,19900620,1990,0,0,0,5,1,0.0,False
429,1,467,152,144,1,119,0,0,,19900620,1990,0,0,124,1,1,0.0,False
361,28,468,43,43,26,38,0,0,,19900621,1990,0,0,0,28,1,0.0,False
386,5,469,5,5,5,5,0,0,,19900621,1990,0,0,125,5,1,0.0,False
430,25,470,36,37,24,33,0,0,,19900621,1990,0,0,0,25,1,0.0,False
431,20,471,153,145,19,120,0,0,,19900621,1990,0,0,0,20,1,0.0,False
28,2,350,24,24,2,23,0,0,,19900622,1990,0,0,0,2,0,0.0,False
390,11,472,13,13,11,12,0,0,,19900622,1990,0,0,30,11,0,0.0,False
73,12,72,14,14,12,13,0,0,,19900622,1990,0,0,0,12,2,0.0,False
432,1,473,15,15,1,14,0,0,,19900622,1990,0,0,0,1,0,0.0,False
433,34,474,57,56,31,49,0,0,,19900625,1990,0,0,0,34,1,0.0,False
434,7,475,8,8,7,8,0,0,,19900625,1990,0,0,0,7,1,0.0,False
16,13,476,91,90,39,74,0,0,,19900625,1990,0,0,0,13,1,0.0,False
435,19,10,66,64,18,0,0,0,,19900625,1990,0,0,0,19,1,0.0,False
436,9,477,27,27,9,25,0,0,,19900626,1990,0,0,122,9,1,0.0,False
437,9,478,27,27,9,25,0,0,,19900626,1990,0,0,0,9,1,0.0,False
6,5,479,6,6,5,6,0,0,,19900626,1990,0,0,0,5,2,0.0,False
438,9,480,53,52,9,46,0,0,,19900626,1990,0,0,0,9,2,0.0,False
369,16,481,23,23,15,22,0,0,,19900626,1990,0,0,28,16,1,0.0,False
439,20,482,30,30,19,27,0,0,,19900626,1990,0,0,0,20,1,0.0,False
440,17,483,42,31,16,37,0,0,,19900626,1990,0,0,126,17,1,0.0,False
441,17,484,42,31,16,37,0,0,,19900626,1990,0,0,0,17,1,0.0,False
442,17,485,42,31,16,37,0,0,,19900626,1990,0,0,0,17,1,0.0,False
443,1,486,19,19,1,17,0,0,,19900626,1990,0,0,102,1,1,0.0,False
444,33,10,154,146,30,0,0,0,,19900626,1990,0,0,0,33,1,0.0,False
207,34,487,102,98,31,83,0,0,,19900627,1990,0,0,0,34,2,0.0,False
177,14,488,120,88,0,98,0,0,,19900627,1990,0,0,0,14,1,0.0,True
445,14,489,89,88,0,72,0,0,,19900627,1990,0,0,14,14,1,0.0,False
446,9,490,106,103,9,87,0,0,,19900628,1990,0,0,0,9,1,0.0,False
374,7,491,16,16,13,0,0,0,,19900628,1990,0,0,68,7,1,0.0,False
447,9,492,53,52,9,46,0,0,,19900628,1990,0,0,0,9,2,0.0,True
448,18,10,155,147,17,0,0,0,,19900628,1990,0,0,0,18,1,0.0,False
12,10,119,12,12,10,11,0,0,,19900628,1990,0,0,127,10,2,0.0,False
77,4,76,4,4,4,4,0,0,,19900628,1990,0,0,46,4,0,0.0,False
4,4,28,4,4,4,4,0,0,,19900628,1990,0,0,0,4,2,0.0,True
73,12,493,156,14,12,121,0,0,,19900628,1990,0,0,19,12,0,0.0,False
48,5,48,39,40,5,34,0,0,,19900629,1990,0,0,128,5,1,0.0,False
449,14,494,16,16,13,0,0,0,,19900629,1990,0,0,0,14,1,0.0,True
450,9,495,27,27,9,25,0,0,,19900629,1990,0,0,129,9,1,0.0,False
451,22,496,16,34,21,30,0,0,,19900629,1990,0,0,130,22,1,0.0,False
452,17,497,25,25,16,24,0,0,,19900629,1990,0,0,15,17,1,0.0,True
211,30,498,47,46,28,42,0,0,,19900702,1990,0,0,0,30,1,0.0,False
453,32,10,157,148,29,0,0,0,,19900702,1990,0,0,0,32,2,0.0,False
454,29,499,105,102,27,86,0,0,,19900702,1990,0,0,0,29,1,0.0,False
96,7,500,8,8,7,8,0,0,,19900702,1990,0,0,46,7,0,0.0,False
164,39,295,11,82,37,68,0,0,,19900702,1990,0,0,18,39,1,0.0,False
455,17,501,42,31,16,37,0,0,,19900702,1990,0,0,0,17,1,0.0,False
456,17,502,25,25,16,24,0,0,,19900702,1990,0,0,0,17,1,0.0,False
207,34,503,102,98,31,83,0,0,,19900702,1990,0,0,0,34,1,0.0,False
222,17,47,25,25,16,24,0,0,,19900702,1990,0,0,0,17,1,0.0,False
164,39,160,123,117,37,100,0,0,,19900703,1990,0,0,0,39,1,0.0,False
198,40,504,86,85,38,70,0,0,,19900703,1990,0,0,115,40,1,0.0,False
